name,value,parent
Origin,,
H_XACC,14.762733446519524,Origin
H_XBBNA,2.006621392190153,Origin
H_XDIS,1.4383978873239436,Origin
H_XELSE,8.621901528013582,Origin
H_XEQU,16.884159592529713,Origin
H_XNEED,25.72461799660441,Origin
H_XOTH,5.356926994906622,Origin
H_XSEC,4.662869269949066,Origin
H_XSKL,18.652342954159593,Origin
